No,DateTime,Device Name,Location,Energy Consumption (kWh)
974,16/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,434688.47
947,16/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8053180.47
943,16/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,1713681.48
952,16/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1688158.73
999,16/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3115977.9
985,16/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,4918893.7
958,16/11/25,GG_L2_R Panel-SDP PP,R Panel,2976755.86
979,16/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1005211.41
991,16/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1949104.61
994,16/11/25,GG_L3_WB_AHU,WB-AHU,501739.29
980,16/11/25,GG_L3_WT_AHU,WT-AHU,470586.62
946,16/11/25,GG_L4_WB_AHU,WB-AHU,726974.86
967,16/11/25,GG_L4_WT_AHU,WT-AHU,562069.45
954,16/11/25,GG_L5_WB_AHU,WB-AHU,459865.92
978,16/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1401536.68
968,16/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,814254.02
997,16/11/25,GG_L6_WB_AHU,WB-AHU,489408
1038,17/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,451300.68
1032,17/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,651664.36
1061,17/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1408018.69
1042,17/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,888163.03
1037,17/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,860712.77
1020,17/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,91997.9
1023,17/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,417240.71
1058,17/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8079198.98
1054,17/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,1563314.55
1062,17/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,2543505.28
1048,17/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3123774.43
1035,17/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,6673742
1008,17/11/25,GG_L2_R Panel-SDP PP,R Panel,2984747.08
1029,17/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1007315.79
1040,17/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1790904.55
1043,17/11/25,GG_L3_WB_AHU,WB-AHU,502856.92
1030,17/11/25,GG_L3_WT_AHU,WT-AHU,514299.16
1056,17/11/25,GG_L4_WB_AHU,WB-AHU,728137.78
1017,17/11/25,GG_L4_WT_AHU,WT-AHU,563037.17
1063,17/11/25,GG_L5_WB_AHU,WB-AHU,460661.41
1028,17/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1287206.64
1018,17/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,815861.17
1047,17/11/25,GG_L6_WB_AHU,WB-AHU,490287.28
1087,18/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,452541.35
1081,18/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,653656.06
1111,18/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1412509.83
1092,18/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,890918.97
1088,18/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,863435.47
1069,18/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,92337.64
1074,18/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,436784.9
1107,18/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8101567.12
1103,18/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,783973.56
1112,18/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1909820.83
1098,18/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3132195.04
1085,18/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,5237476.64
1118,18/11/25,GG_L2_R Panel-SDP PP,R Panel,2992694.34
1079,18/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1009409.81
1091,18/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1879914.28
1093,18/11/25,GG_L3_WB_AHU,WB-AHU,504933.4
1080,18/11/25,GG_L3_WT_AHU,WT-AHU,516023.17
1106,18/11/25,GG_L4_WB_AHU,WB-AHU,669433.17
1127,18/11/25,GG_L4_WT_AHU,WT-AHU,564814.65
1114,18/11/25,GG_L5_WB_AHU,WB-AHU,462143.21
1077,18/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1407782.63
1128,18/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,818466.89
1096,18/11/25,GG_L6_WB_AHU,WB-AHU,491925.19
1136,19/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,453779.88
1192,19/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,655670.89
1161,19/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1357173.84
1142,19/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,856403.92
1137,19/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,757643.81
1180,19/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,129502.56
1183,19/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,438099.41
1158,19/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8116437.95
1154,19/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,943455.69
1162,19/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1911134.92
1148,19/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3009623.89
1134,19/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,5544167.12
1168,19/11/25,GG_L2_R Panel-SDP PP,R Panel,3000567.69
1189,19/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1011505.75
1140,19/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1968172.46
1143,19/11/25,GG_L3_WB_AHU,WB-AHU,506857.26
1190,19/11/25,GG_L3_WT_AHU,WT-AHU,517724.47
1156,19/11/25,GG_L4_WB_AHU,WB-AHU,732432.25
1177,19/11/25,GG_L4_WT_AHU,WT-AHU,566573.84
1164,19/11/25,GG_L5_WB_AHU,WB-AHU,463594.87
1188,19/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1352483.45
1178,19/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,820912.04
1147,19/11/25,GG_L6_WB_AHU,WB-AHU,493497.6
1219,20/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,455092.29
1214,20/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,657853.11
1243,20/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1419988.2
1225,20/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,859229.36
1233,20/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,651792.67
1202,20/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,204196.31
1220,20/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,402789
1239,20/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8131698.28
1235,20/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,2050320.16
1254,20/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1488979.92
1230,20/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3148487.92
1217,20/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,5852154.44
1250,20/11/25,GG_L2_R Panel-SDP PP,R Panel,3008513.43
1212,20/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1013602.93
1224,20/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1645592.91
1238,20/11/25,GG_L3_WB_AHU,WB-AHU,508749.47
1226,20/11/25,GG_L3_WT_AHU,WT-AHU,519450.69
1251,20/11/25,GG_L4_WB_AHU,WB-AHU,734568.35
1213,20/11/25,GG_L4_WT_AHU,WT-AHU,568345.38
1200,20/11/25,GG_L5_WB_AHU,WB-AHU,465041.38
1210,20/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1414973.03
1201,20/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,823295.27
1228,20/11/25,GG_L6_WB_AHU,WB-AHU,495141.35
1295,21/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,456463.6
1290,21/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,659941.88
1259,21/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1423143.15
1300,21/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,899446.08
1296,21/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,835111.77
1278,21/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,130477.82
1282,21/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,367363.51
1318,21/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8144304.92
1313,21/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,632790.89
1260,21/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1065392.44
1307,21/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3156607.21
1293,21/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,5867752.8
1266,21/11/25,GG_L2_R Panel-SDP PP,R Panel,3016447.21
1286,21/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1015707.41
1298,21/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1982215.11
1301,21/11/25,GG_L3_WB_AHU,WB-AHU,489338.04
1287,21/11/25,GG_L3_WT_AHU,WT-AHU,521187.72
1315,21/11/25,GG_L4_WB_AHU,WB-AHU,736708.36
1274,21/11/25,GG_L4_WT_AHU,WT-AHU,570133.27
1262,21/11/25,GG_L5_WB_AHU,WB-AHU,466506.91
1285,21/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1418616.16
1276,21/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,791091.25
1306,21/11/25,GG_L6_WB_AHU,WB-AHU,496698.3
1363,22/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,457467.5
1357,22/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,661165.81
1328,22/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1424720.36
1369,22/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,901224.19
1364,22/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,836423.48
1346,22/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,149260.95
1350,22/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,367879.61
1323,22/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,7829930.03
1380,22/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,634158.03
1327,22/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,854590.84
1376,22/11/25,GG_L2_R Panel-SDP DB LED,R Panel,2900672.81
1362,22/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,5295592.25
1335,22/11/25,GG_L2_R Panel-SDP PP,R Panel,2772598.16
1355,22/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,933062.4
1368,22/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1076400.28
1370,22/11/25,GG_L3_WB_AHU,WB-AHU,383642.33
1356,22/11/25,GG_L3_WT_AHU,WT-AHU,435015.2
1322,22/11/25,GG_L4_WB_AHU,WB-AHU,707022.74
1343,22/11/25,GG_L4_WT_AHU,WT-AHU,570979.22
1330,22/11/25,GG_L5_WB_AHU,WB-AHU,428377.72
1353,22/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,947499.84
1344,22/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,723519.16
1374,22/11/25,GG_L6_WB_AHU,WB-AHU,435249.77
1430,23/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,457955.92
1425,23/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,661683.4
1396,23/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1425176.55
1435,23/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,902337.83
1399,23/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,836423.48
1415,23/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,167918.57
1387,23/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,441455.53
1393,23/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8203018.39
1390,23/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,1588323.8
1440,23/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1069957.97
1384,23/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3039515.86
1428,23/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,6489340.3
1403,23/11/25,GG_L2_R Panel-SDP PP,R Panel,3032484.61
1423,23/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1019920.86
1433,23/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1410372.46
1404,23/11/25,GG_L3_WB_AHU,WB-AHU,468922.22
1392,23/11/25,GG_L3_WT_AHU,WT-AHU,500267.47
1417,23/11/25,GG_L4_WB_AHU,WB-AHU,737762.86
1436,23/11/25,GG_L4_WT_AHU,WT-AHU,570979.22
1424,23/11/25,GG_L5_WB_AHU,WB-AHU,467341.92
1422,23/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1363839.54
1413,23/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,758561.36
1439,23/11/25,GG_L6_WB_AHU,WB-AHU,476702.13
1463,24/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,458841.49
1457,24/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,662935.01
1489,24/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1368239.54
1470,24/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,904164.52
1464,24/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,837760.31
1507,24/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,186809.83
1450,24/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,442131.69
1484,24/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8227946.12
1481,24/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,955754.73
1488,24/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1072938.3
1476,24/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3179137.35
1462,24/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,6802373.83
1496,24/11/25,GG_L2_R Panel-SDP PP,R Panel,3040508.03
1456,24/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1022017.92
1467,24/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1746704.38
1469,24/11/25,GG_L3_WB_AHU,WB-AHU,491136.54
1455,24/11/25,GG_L3_WT_AHU,WT-AHU,522883.92
1482,24/11/25,GG_L4_WB_AHU,WB-AHU,738809.95
1504,24/11/25,GG_L4_WT_AHU,WT-AHU,571867.6
1491,24/11/25,GG_L5_WB_AHU,WB-AHU,468051.22
1453,24/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1425593.81
1505,24/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,828774.35
1474,24/11/25,GG_L6_WB_AHU,WB-AHU,498272.26
1558,25/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,460164.63
1553,25/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,665033.36
1523,25/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1074573.51
1564,25/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,906749.29
1513,25/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,876847.77
1570,25/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,93769.9
1559,25/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,443434.69
1519,25/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8245045.23
1529,25/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,1119036.48
1537,25/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1720253.19
1510,25/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3187180.54
1556,25/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,6523530.83
1530,25/11/25,GG_L2_R Panel-SDP PP,R Panel,3048621.18
1551,25/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1024122.47
1562,25/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,2003915.2
1518,25/11/25,GG_L3_WB_AHU,WB-AHU,514361.68
1565,25/11/25,GG_L3_WT_AHU,WT-AHU,524528.54
1531,25/11/25,GG_L4_WB_AHU,WB-AHU,740847.47
1552,25/11/25,GG_L4_WT_AHU,WT-AHU,573584.82
1539,25/11/25,GG_L5_WB_AHU,WB-AHU,469441.18
1563,25/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1428954.22
1540,25/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,830855.69
1569,25/11/25,GG_L6_WB_AHU,WB-AHU,499876.36
1622,26/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,461375.69
1616,26/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,667155.88
1586,26/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1317115.17
1629,26/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,909224.35
1623,26/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,880158.83
1605,26/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,131631.24
1609,26/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,444770.46
1582,26/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8271177.92
1579,26/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,801253.3
1587,26/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1723941.28
1574,26/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3195244.93
1621,26/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,5353290.95
1594,26/11/25,GG_L2_R Panel-SDP PP,R Panel,3056796.9
1615,26/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1026220.53
1626,26/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,2011590.43
1628,26/11/25,GG_L3_WB_AHU,WB-AHU,516294.15
1614,26/11/25,GG_L3_WT_AHU,WT-AHU,526226.63
1580,26/11/25,GG_L4_WB_AHU,WB-AHU,742919.7
1601,26/11/25,GG_L4_WT_AHU,WT-AHU,575338.4
1588,26/11/25,GG_L5_WB_AHU,WB-AHU,470843.45
1613,26/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1432488.82
1603,26/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,833141.76
1633,26/11/25,GG_L6_WB_AHU,WB-AHU,459732.33
1672,27/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,462567.13
1666,27/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,669372.74
1636,27/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1441065.29
1678,27/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,873673.37
1673,27/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,772770.54
1655,27/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,207317.37
1659,27/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,427486.08
1693,27/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8300285.19
1690,27/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,1126441.72
1637,27/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,647295.17
1684,27/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3070022.8
1670,27/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,6261410.36
1643,27/11/25,GG_L2_R Panel-SDP PP,R Panel,3064986.76
1664,27/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1028312.5
1676,27/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1851274.84
1679,27/11/25,GG_L3_WB_AHU,WB-AHU,518122.98
1665,27/11/25,GG_L3_WT_AHU,WT-AHU,527919.08
1692,27/11/25,GG_L4_WB_AHU,WB-AHU,744973.63
1652,27/11/25,GG_L4_WT_AHU,WT-AHU,577084.21
1639,27/11/25,GG_L5_WB_AHU,WB-AHU,472246.8
1663,27/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1435861.1
1653,27/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,800720.82
1683,27/11/25,GG_L6_WB_AHU,WB-AHU,503038.98
1709,28/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,463773.25
1703,28/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,671515.27
1733,28/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1384610.87
1715,28/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,914138.8
1708,28/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,775525.14
1752,28/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,208047.99
1756,28/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,447445.49
1729,28/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,8325678.47
1726,28/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,645204.3
1734,28/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1296091.39
1720,28/11/25,GG_L2_R Panel-SDP DB LED,R Panel,3211544.69
1707,28/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,5980367.08
1741,28/11/25,GG_L2_R Panel-SDP PP,R Panel,2945095.88
1702,28/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,1030414.88
1712,28/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,2025993.54
1714,28/11/25,GG_L3_WB_AHU,WB-AHU,520003.06
1701,28/11/25,GG_L3_WT_AHU,WT-AHU,529662.73
1727,28/11/25,GG_L4_WB_AHU,WB-AHU,716000.43
1748,28/11/25,GG_L4_WT_AHU,WT-AHU,578881.67
1735,28/11/25,GG_L5_WB_AHU,WB-AHU,454026.18
1700,28/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1439283.52
1750,28/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,837847.39
1719,28/11/25,GG_L6_WB_AHU,WB-AHU,483579.66
1772,29/11/25,GG_L1_DWS-SDP LP,DWS-Gudang,425915.43
1766,29/11/25,GG_L1_DWS-SDP STK,DWS-Gudang,616630.31
1797,29/11/25,GG_L1_PED-SDP LP,BPP-SDP.AHU,1266166.92
1778,29/11/25,GG_L1_PED-SDP STK,BPP-SDP.AHU,763272.3
1773,29/11/25,GG_L1_WB-DWS_AHU,WB DWS-AHU,665752.71
1816,29/11/25,GG_L1_WT-B2B_AHU,WT B2B-AHU,208308.31
1820,29/11/25,GG_L1_WT-BPP_AHU,WT BPP-AHU,410751
1793,29/11/25,GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,7654738.94
1790,29/11/25,GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,1133310.58
1798,29/11/25,GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,1082156.14
1784,29/11/25,GG_L2_R Panel-SDP DB LED,R Panel,2950988.59
1770,29/11/25,GG_L2_R Panel-SDP DB UPS,R Panel,5995541.19
1804,29/11/25,GG_L2_R Panel-SDP PP,R Panel,2695979.46
1764,29/11/25,GG_L3_DSO-SDP Server,DSO-R Monitoring,860384.02
1776,29/11/25,GG_L3_DSO-SDP-LP-STK,DSO-R Panel,1692585.62
1779,29/11/25,GG_L3_WB_AHU,WB-AHU,477504.63
1765,29/11/25,GG_L3_WT_AHU,WT-AHU,464175.18
1792,29/11/25,GG_L4_WB_AHU,WB-AHU,623510
1813,29/11/25,GG_L4_WT_AHU,WT-AHU,531424.09
1800,29/11/25,GG_L5_WB_AHU,WB-AHU,415583.85
1763,29/11/25,GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,1261943.15
1814,29/11/25,GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,769752.03
1782,29/11/25,GG_L6_WB_AHU,WB-AHU,442223.87
